76,"Daughter - ""Perth"" (Bon Iver) v ""Ready For The Floor"" (Hot Chip) ",2.788.045 ,https://www.youtube.com/watch?v=3IiyG5-kIN8,3IiyG5-kIN8,Fri Jul  7 18:04:13 2017
77,"Daughter - ""Get Lucky"" (Daft Punk cover) ",17.355.681 ,https://www.youtube.com/watch?v=T5Cp55MvX54,T5Cp55MvX54,Fri Jul  7 18:10:15 2017
78,Yaël Naïm - Toxic ,44.232.539 ,https://www.youtube.com/watch?v=zqKZ_WIK5ms,zqKZ_WIK5ms,Fri Jul  7 18:15:13 2017
79,Hindi Zahra - Stand Up ,35.084.498 ,https://www.youtube.com/watch?v=YI2XuIOW3gM,YI2XuIOW3gM,Fri Jul  7 18:19:13 2017
80,Tango with Lions ~ In a Bar ,26.776.596 ,https://www.youtube.com/watch?v=IhqqZN0H7CI,IhqqZN0H7CI,Fri Jul  7 18:24:13 2017
81,Cigarettes After Sex - Nothing's Gonna Hurt You Baby ,60.477.837 ,https://www.youtube.com/watch?v=R2LQdh42neg,R2LQdh42neg,Fri Jul  7 18:28:13 2017
82,Affection - Cigarettes After Sex ,31.585.852 ,https://www.youtube.com/watch?v=5soixb2U6xM,5soixb2U6xM,Fri Jul  7 18:33:13 2017
83,Cigarettes After Sex - Please Don't Cry ,13.866.747 ,https://www.youtube.com/watch?v=0n4ULyogK9g,0n4ULyogK9g,Fri Jul  7 18:39:13 2017
84,Heartless Bastards - Only For You [HQ] ,19.671.673 ,https://www.youtube.com/watch?v=F8wqmh3KybI,F8wqmh3KybI,Fri Jul  7 18:43:13 2017
85,Snowmine - Let me in ,13.051.840 ,https://www.youtube.com/watch?v=_y3GfgcgB_E,_y3GfgcgB_E,Fri Jul  7 18:49:13 2017
86,Snowmine - Hologram ,9.279.083 ,https://www.youtube.com/watch?v=aLkpHj7OlRw,aLkpHj7OlRw,Fri Jul  7 18:53:13 2017
87,Mogwai - Take Me Somewhere Nice ,44.724.539 ,https://www.youtube.com/watch?v=luM6oeCM7Yw,luM6oeCM7Yw,Fri Jul  7 18:59:14 2017
88,Groove Armada - Think Twice ,36.184.032 ,https://www.youtube.com/watch?v=OQM5-Ks64is,OQM5-Ks64is,Fri Jul  7 19:06:13 2017
89,Tom Odell - Another Love ,149.045.061 ,https://www.youtube.com/watch?v=MwpMEbgC7DA,MwpMEbgC7DA,Fri Jul  7 19:12:14 2017
90,Milky Chance - Stolen Dance (Album Version) ,321.325.298 ,https://www.youtube.com/watch?v=iX-QaNzd-0Y,iX-QaNzd-0Y,Fri Jul  7 19:16:14 2017
91,Milky Chance - Down by the River (Official Video) ,64.873.416 ,https://www.youtube.com/watch?v=qlGQoxzdwP4,qlGQoxzdwP4,Fri Jul  7 19:22:14 2017
92,Milky Chance - Flashed Junk Mind (official) ,41.078.039 ,https://www.youtube.com/watch?v=r8BsuT0PWdI,r8BsuT0PWdI,Fri Jul  7 19:26:14 2017
93,Milky Chance - Feathery ,8.513.199 ,https://www.youtube.com/watch?v=HLhuNbO0egU,HLhuNbO0egU,Fri Jul  7 19:31:14 2017
